2018-10-17 17:12:33 INFO: charge_server start
2018-10-17 17:12:33 INFO: #0 charging...
2018-10-17 17:12:33 INFO: #1 charging...
2018-10-17 17:12:34 INFO: #0 charging...
2018-10-17 17:12:34 INFO: #1 charging...
2018-10-17 17:12:35 INFO: #0 charging...
2018-10-17 17:12:35 INFO: #1 charging...
2018-10-17 17:12:36 INFO: #0 charging...
2018-10-17 17:12:36 INFO: #1 charging...
2018-10-17 17:12:37 INFO: #0 charging...
2018-10-17 17:12:37 INFO: #1 charging...
2018-10-17 17:12:38 INFO: #0 charging...
2018-10-17 17:12:38 INFO: #1 charging...
2018-10-17 17:12:39 INFO: #0 charging...
2018-10-17 17:12:39 INFO: #1 charging...
2018-10-17 17:12:40 INFO: #0 charging...
2018-10-17 17:12:40 INFO: #1 charging...
2018-10-17 17:12:41 INFO: #0 charging...
2018-10-17 17:12:41 INFO: #1 charging...
2018-10-17 17:12:42 INFO: #0 charging...
2018-10-17 17:12:42 INFO: #1 charging...
2018-10-17 17:12:43 INFO: #0 charging...
2018-10-17 17:12:43 INFO: #1 charging...
2018-10-17 17:12:44 INFO: #0 charging...
2018-10-17 17:12:44 INFO: #1 charging...
2018-10-17 17:12:45 INFO: #0 charging...
2018-10-17 17:12:45 INFO: #1 charging...
2018-10-17 17:12:46 INFO: #0 charging...
2018-10-17 17:12:46 INFO: #1 charging...
2018-10-17 17:12:47 INFO: #0 charging...
2018-10-17 17:12:47 INFO: #1 charging...
2018-10-17 17:12:48 INFO: #0 charging...
2018-10-17 17:12:48 INFO: #1 charging...
2018-10-17 17:12:49 INFO: #0 charging...
2018-10-17 17:12:49 INFO: #1 charging...
2018-10-17 17:12:50 INFO: #0 charging...
2018-10-17 17:12:50 INFO: #1 charging...
2018-10-17 17:12:51 INFO: #0 charging...
2018-10-17 17:12:51 INFO: #1 charging...
2018-10-17 17:12:52 INFO: #0 charging...
2018-10-17 17:12:52 INFO: #1 charging...
2018-10-17 17:12:53 INFO: #0 charging...
2018-10-17 17:12:53 INFO: #1 charging...
2018-10-17 17:12:54 INFO: #0 charging...
2018-10-17 17:12:54 INFO: #1 charging...
2018-10-17 17:12:55 INFO: #0 charging...
2018-10-17 17:12:55 INFO: #1 charging...
2018-10-17 17:12:56 INFO: #0 charging...
2018-10-17 17:12:56 INFO: #1 charging...
2018-10-17 17:12:57 INFO: #0 charging...
2018-10-17 17:12:57 INFO: #1 charging...
2018-10-17 17:12:58 INFO: #0 charging...
2018-10-17 17:12:58 INFO: #1 charging...
2018-10-17 17:12:59 INFO: #0 charging...
2018-10-17 17:12:59 INFO: #1 charging...
2018-10-17 17:13:00 INFO: #0 charging...
2018-10-17 17:13:00 INFO: #1 charging...
2018-10-17 17:13:01 INFO: #0 charging...
2018-10-17 17:13:01 INFO: #1 charging...
2018-10-17 17:13:02 INFO: #0 charging...
2018-10-17 17:13:02 INFO: #1 charging...
2018-10-17 17:13:03 INFO: #0 charging...
2018-10-17 17:13:03 INFO: #1 charging...
2018-10-17 17:13:04 INFO: #0 charging...
2018-10-17 17:13:04 INFO: #1 charging...
2018-10-17 17:13:05 INFO: #0 charging...
2018-10-17 17:13:05 INFO: #1 charging...
2018-10-17 17:13:06 INFO: #0 charging...
2018-10-17 17:13:06 INFO: #1 charging...
2018-10-17 17:13:07 INFO: #0 charging...
2018-10-17 17:13:07 INFO: #1 charging...
2018-10-17 17:13:08 INFO: #0 charging...
2018-10-17 17:13:08 INFO: #1 charging...
2018-10-17 17:13:09 INFO: #0 charging...
2018-10-17 17:13:09 INFO: #1 charging...
2018-10-17 17:13:10 INFO: #0 charging...
2018-10-17 17:13:10 INFO: #1 charging...
2018-10-17 17:13:11 INFO: #0 charging...
2018-10-17 17:13:11 INFO: #1 charging...
2018-10-17 17:13:12 INFO: #0 charging...
2018-10-17 17:13:12 INFO: #1 charging...
2018-10-17 17:13:13 INFO: #0 charging...
2018-10-17 17:13:13 INFO: #1 charging...
2018-10-17 17:13:14 INFO: #0 charging...
2018-10-17 17:13:14 INFO: #1 charging...
2018-10-17 17:13:15 INFO: #0 charging...
2018-10-17 17:13:15 INFO: #1 charging...
2018-10-17 17:13:16 INFO: #0 charging...
2018-10-17 17:13:16 INFO: #1 charging...
2018-10-17 17:13:17 INFO: #0 charging...
2018-10-17 17:13:17 INFO: #1 charging...
2018-10-17 17:13:18 INFO: #0 charging...
2018-10-17 17:13:18 INFO: #1 charging...
2018-10-17 17:13:19 INFO: #0 charging...
2018-10-17 17:13:19 INFO: #1 charging...
2018-10-17 17:13:20 INFO: #0 charging...
2018-10-17 17:13:20 INFO: #1 charging...
2018-10-17 17:13:21 INFO: #0 charging...
2018-10-17 17:13:21 INFO: #1 charging...
2018-10-17 17:13:22 INFO: #0 charging...
2018-10-17 17:13:22 INFO: #1 charging...
2018-10-17 17:13:23 INFO: #0 charging...
2018-10-17 17:13:23 INFO: #1 charging...
