2018-10-20 15:18:44 INFO: charge_server start
2018-10-20 15:18:44 INFO: #0 charging...
2018-10-20 15:18:44 INFO: #1 charging...
2018-10-20 15:18:45 INFO: #0 charging...
2018-10-20 15:18:45 INFO: #1 charging...
2018-10-20 15:18:46 INFO: #0 charging...
2018-10-20 15:18:46 INFO: #1 charging...
2018-10-20 15:18:47 INFO: #0 charging...
2018-10-20 15:18:47 INFO: #1 charging...
2018-10-20 15:18:48 INFO: #0 charging...
2018-10-20 15:18:48 INFO: #1 charging...
2018-10-20 15:18:49 INFO: #0 charging...
2018-10-20 15:18:49 INFO: #1 charging...
2018-10-20 15:18:50 INFO: #0 charging...
2018-10-20 15:18:50 INFO: #1 charging...
2018-10-20 15:18:51 INFO: #0 charging...
2018-10-20 15:18:51 INFO: #1 charging...
2018-10-20 15:18:52 INFO: #0 charging...
2018-10-20 15:18:52 INFO: #1 charging...
2018-10-20 15:18:53 INFO: #0 charging...
2018-10-20 15:18:53 INFO: #1 charging...
2018-10-20 15:18:54 INFO: #0 charging...
2018-10-20 15:18:54 INFO: #1 charging...
2018-10-20 15:18:55 INFO: #########################################
